"area","d21","d22","d23","d24","d25","d26","d27","d28","d29","d210","d211","d41","d42","d43","d5","d6","d7","d8","d9","min_station","min_park","aread21","aread22","aread23","aread24","aread25","aread26","aread27","aread28","aread29","aread210","aread211","d41d21","d41d22","d41d23","d41d24","d41d25","d41d26","d41d27","d41d28","d41d29","d41d210","d41d211","d42d21","d42d22","d42d23","d42d24","d42d25","d42d26","d42d27","d42d28","d42d29","d42d210","d42d211","d43d21","d43d22","d43d23","d43d24","d43d25","d43d26","d43d27","d43d28","d43d29","d43d210","d43d211","area_square","area2d21","area2d22","area2d23","area2d24","area2d25","area2d26","area2d27","area2d28","area2d29","area2d210","area2d211"
"5721",11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,480.097537018696,142.356589183962,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,121,0,0,0,0,0,0
"5722",5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,261.383089173108,97.9862332107363,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0
"5723",6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,219.77431074556,171.768499064893,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0
"5724",86.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,185.276324148646,219.697479794991,0,0,0,0,0,86.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7413.21,0,0,0,0,0,7413.21,0,0,0,0,0
"5725",20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.800776637933,161.655337842375,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,0,0,0,0,0,0,0
"5726",19.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.01194136492,188.550939800882,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.25,380.25,0,0,0,0,0,0,0,0,0,0
"5727",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,745.370857866603,262.491352053093,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,0,0,0,1225,0,0,0,0
"5728",40.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1329.3739114546,156.829719871956,0,0,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.25,0,0,0,0,0,0,0,1640.25,0,0,0
"5729",15.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,166.768059929254,93.9798512265554,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.04,0,231.04,0,0,0,0,0,0,0,0,0
"5730",20.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,566.020434443627,50.1138124141519,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.64,0,0,0,0,0,0,0,432.64,0,0,0
"5731",3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,708.927696806756,142.116281210524,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,9,0
"5732",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,522.774118129553,366.279436980058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"5733",7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,426.089153679977,259.329752020161,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0
"5734",10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,298.50234867785,81.3989404739486,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0
"5735",73.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199.744488364135,0.391866751695576,0,0,0,0,0,0,0,0,0,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358.24,0,0,0,0,0,0,0,0,0,5358.24,0
"5736",71.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2483.21389890786,382.85637636534,0,0,0,0,0,0,71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5126.56,0,0,0,0,0,0,5126.56,0,0,0,0
"5737",18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,562.111312568719,217.506709040355,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,324,0,0,0,0
"5738",147.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2183.32779454596,377.857072376602,0,0,0,0,0,0,147.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21844.84,0,0,0,0,0,0,21844.84,0,0,0,0
"5739",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,733.597308528908,135.694511997716,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0
"5740",10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,874.283167612633,200.411444612524,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0
"5741",30.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,185.276324148646,219.697479794991,0,0,0,0,0,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924.16,0,0,0,0,0,924.16,0,0,0,0,0
"5742",20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,517.923805573124,112.236459841503,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,400,0,0,0,0,0,0
"5743",92.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,465.114363948259,175.561810159723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8519.29,0,0,0,0,0,0,0,0,0,0,0
"5744",60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,167.440160368325,278.331651464504,0,0,0,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660.25,0,0,0,3660.25,0,0,0,0,0,0,0
"5745",22.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,471.882852179498,238.225600808947,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.76,0,510.76,0,0,0,0,0,0,0,0,0
"5746",49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,416.059833541732,101.851704311801,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,0,0,0,0,0,2401,0,0,0,0,0
"5747",8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,80.9077996081769,147.130548535343,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,64
"5748",154.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2483.21389890786,382.85637636534,0,0,0,0,0,0,154.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23901.16,0,0,0,0,0,0,23901.16,0,0,0,0
"5749",5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,187.59812882976,174.171618092673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"5750",77.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2483.21389890786,382.85637636534,0,0,0,0,0,0,77.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5975.29,0,0,0,0,0,0,5975.29,0,0,0,0
"5751",31.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,572.308257512875,85.4748908132818,0,0,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.44,0,0,973.44,0,0,0,0,0,0,0,0
"5752",50.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,166.908422422756,143.600129665188,0,0,0,0,0,0,0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580.64,0,0,0,0,0,0,0,2580.64,0,0,0
"5753",63.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,290.765518108262,111.567681341919,0,0,0,0,0,0,0,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070.44,0,0,0,0,0,0,0,4070.44,0,0,0
"5754",20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,435.701161368072,116.644370496103,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,400,0,0,0,0,0
"5755",39.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,408.848201588263,144.022940434548,0,0,0,0,0,0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592.01,0,0,0,0,0,0,1592.01,0,0,0,0
"5756",8.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,334.835312354302,158.630204195091,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.21,0,0,0,0,0,79.21,0,0,0,0,0
"5757",21.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,322.364988880081,98.681564618384,0,0,0,0,0,0,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.61,0,0,0,0,0,0,0,479.61,0,0,0
"5758",8.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,406.175167209395,203.327583657184,0,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.69,0,75.69,0,0,0,0,0,0,0,0,0
"5759",58.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,773.733049204195,52.4347448353617,0,0,0,0,0,0,0,0,58.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3433.96,0,0,0,0,0,0,0,0,3433.96,0,0
"5760",72.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,193.653764814299,120.889239718245,0,0,0,0,0,0,72.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5227.29,0,0,0,0,0,0,5227.29,0,0,0,0
"5761",31.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,463.622645348441,367.529442835605,0,0,0,0,0,0,0,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.96,0,0,0,0,0,0,0,985.96,0,0,0
"5762",74.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,528.710347065406,156.655738151308,0,0,0,0,0,0,74.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595.04,0,0,0,0,0,0,5595.04,0,0,0,0
"5763",40.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,166.908422422756,143.600129665188,0,0,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.25,0,0,0,0,0,0,0,1640.25,0,0,0
"5764",31.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,166.908422422756,143.600129665188,0,0,0,0,0,0,0,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.89,0,0,0,0,0,0,0,1004.89,0,0,0
"5765",33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,435.701161368072,116.644370496103,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,1089,0,0,0,0,0
"5766",8.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,240.888282128707,205.37380705468,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.25,0,0,0,0,0,0,0,0,72.25,0,0
"5767",23.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,874.283167612633,200.411444612524,0,0,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.56,0,0,547.56,0,0,0,0,0,0,0,0
"5768",50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,366.881146212493,109.352715837719,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,2500,0,0,0,0,0,0
"5769",20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,442.18975056375,334.321947605231,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,400,0,0,0
"5770",62.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.52592232884,185.509926714914,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906.25,0,0,0,3906.25,0,0,0,0,0,0,0
"5771",75.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,383.930649363509,93.4549406339262,0,0,0,75.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760.81,0,0,0,5760.81,0,0,0,0,0,0,0
"5772",27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1237.1510972144,271.733561077671,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0,729,0,0,0,0
"5773",50.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120.560470406575,247.602663658921,0,0,0,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520.04,0,0,0,2520.04,0,0,0,0,0,0,0
"5774",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.967237651181,103.329198795968,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0,0
"5775",8.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.7517490086952,107.312079384534,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.24,0,67.24,0,0,0,0,0,0,0,0,0
"5776",22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,189.272166045862,43.2282805924925,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,484,0,0,0,0,0,0,0,0,0,0
"5777",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,476.114897141122,351.827170477767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
"5778",27.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174.711625407111,61.3792469854855,0,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.84,0,0,0,0,0,772.84,0,0,0,0,0
"5779",12.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,202.251618362766,316.096403610237,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.76,0,0,0,0,158.76,0,0,0,0,0,0
"5780",33.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,399.62599960393,201.899913777888,0,0,0,33.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.56,0,0,0,1115.56,0,0,0,0,0,0,0
"5781",35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120.560470406575,247.602663658921,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,1225,0,0,0,0,0,0,0
"5782",11.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,196.03486611004,137.234182382999,0,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.21,0,0,0,0,0,123.21,0,0,0,0,0
"5783",18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,360.449705508321,71.3258912521023,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,324,0,0,0,0,0
"5784",33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.308727072781,130.766289752871,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,1089,0,0,0,0,0,0,0
"5785",23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,411.461779753827,55.2975795840006,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,529,0,0,0,0,0,0,0
"5786",171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,431.651248330153,174.255510848921,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29241,0,0,0,0,0,0,0,0,29241,0,0
"5787",35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120.560470406575,247.602663658921,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,1225,0,0,0,0,0,0,0
"5788",27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,174.711625407111,61.3792469854855,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0,0,729,0,0,0,0,0
"5789",56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174.711625407111,61.3792469854855,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,3136,0,0,0,0,0
"5790",30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,174.711625407111,61.3792469854855,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,900,0,0,0,0,0
"5791",75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174.711625407111,61.3792469854855,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625,0,0,0,0,0,5625,0,0,0,0,0
"5792",39.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,339.557378662562,203.845302638753,0,0,0,0,0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584.04,0,0,0,0,0,1584.04,0,0,0,0,0
"5793",49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,421.740026290831,283.714282257285,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,0,0,0,2401,0,0,0,0,0,0,0
"5794",14.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,185.276324148646,219.697479794991,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.25,0,0,0,0,0,210.25,0,0,0,0,0
"5795",10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,178.461794828983,173.955296379777,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0
"5796",15.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,644.657533203709,153.507855079458,0,15.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.25,0,240.25,0,0,0,0,0,0,0,0,0
"5797",16.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,588.013717794263,141.004205993549,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.44,0,0,0,0,0,262.44,0,0,0,0,0
